timestamp,wind_speed,rotor_rpm,power,pitch_cmd,pitch_meas,torque,vibration,rotor_phase
2026-01-08 08:05:05,12.12,14.55,2019.09,2.88,2.71,13.55,0.533,87.3
2026-01-08 08:05:06,8.38,10.04,396.54,6.62,6.47,4.2,0.442,147.6
2026-01-08 08:05:07,9.09,10.88,668.29,5.91,5.71,5.87,0.56,212.9
2026-01-08 08:05:08,8.88,10.55,537.17,6.12,6.43,5.11,0.605,276.2
2026-01-08 08:05:09,10.54,12.85,1090.95,4.46,4.55,7.99,0.316,353.3
2026-01-08 08:05:10,12.36,14.88,2431.64,2.64,2.58,16.02,0.392,82.6
2026-01-08 08:05:11,5.6,6.86,32.8,9.4,9.44,0.43,0.553,123.7
2026-01-08 08:05:12,12.08,14.47,2240.16,2.92,3.09,14.73,0.578,210.6
2026-01-08 08:05:13,11.01,13.33,1499.53,3.99,4.12,11.38,0.67,290.6
2026-01-08 08:05:14,10.48,12.5,1115.83,4.52,4.84,8.46,0.476,5.6
2026-01-08 08:05:15,14.49,14.97,2388.34,0.51,0.56,15.57,0.574,95.4
2026-01-08 08:05:16,11.7,14.07,1810.31,3.3,3.02,12.98,0.433,179.8
2026-01-08 08:05:17,11.82,14.11,2170.51,3.18,3.06,15.15,0.36,264.5
2026-01-08 08:05:18,12.22,14.63,2517.53,2.78,2.91,16.75,0.466,352.3
2026-01-08 08:05:19,9.8,11.83,882.26,5.2,4.88,7.54,0.416,63.2
2026-01-08 08:05:20,9.99,12.05,872.21,5.01,5.01,7.33,0.495,135.5
2026-01-08 08:05:21,9.81,11.79,903.13,5.19,4.88,7.5,0.356,206.3
2026-01-08 08:05:22,9.17,11.3,603.81,5.83,5.82,5.68,0.475,274.1
2026-01-08 08:05:23,10.02,12.06,1034.91,4.98,4.92,8.89,0.487,346.4
2026-01-08 08:05:24,9.15,10.98,623.51,5.85,5.96,5.48,0.528,52.3
2026-01-08 08:05:25,9.67,11.68,871.81,5.33,5.01,7.58,0.524,122.4
2026-01-08 08:05:26,9.98,12.04,876.1,5.02,5.08,7.74,0.47,194.6
2026-01-08 08:05:27,8.71,10.37,517.75,6.29,6.43,5.04,0.568,256.8
2026-01-08 08:05:28,9.24,11.0,652.61,5.76,5.74,5.67,0.52,322.8
2026-01-08 08:05:29,9.78,11.92,821.34,5.22,5.07,7.48,0.55,34.3
2026-01-08 08:05:30,8.63,10.37,462.8,6.37,6.33,4.32,0.6,96.5
2026-01-08 08:05:31,12.55,14.94,2332.69,2.45,2.64,15.24,0.647,186.2
2026-01-08 08:05:32,10.66,12.8,1198.47,4.34,4.26,9.5,0.393,263.0
2026-01-08 08:05:33,10.44,12.7,1092.49,4.56,4.46,8.13,0.333,339.2
2026-01-08 08:05:34,9.75,11.71,826.82,5.25,5.19,7.2,0.329,49.4
2026-01-08 08:05:35,8.33,9.93,430.63,6.67,7.15,5.02,0.531,109.0
2026-01-08 08:05:36,12.27,14.66,2496.19,2.73,2.91,16.53,0.507,197.0
2026-01-08 08:05:37,8.34,10.13,369.38,6.66,6.43,3.82,0.523,257.7
2026-01-08 08:05:38,11.19,13.54,1634.24,3.81,3.47,12.03,0.501,339.0
2026-01-08 08:05:39,8.7,10.39,468.59,6.3,6.13,4.8,0.463,41.3
2026-01-08 08:05:40,11.55,13.78,1863.15,3.45,3.46,13.55,0.65,124.0
2026-01-08 08:05:41,11.94,14.12,1981.69,3.06,2.99,14.0,0.477,208.7
2026-01-08 08:05:42,10.88,12.97,1467.92,4.12,4.01,10.79,0.471,286.6
2026-01-08 08:05:43,10.34,12.19,1041.84,4.66,4.91,9.27,0.561,359.7
2026-01-08 08:05:44,9.47,11.46,774.44,5.53,5.52,6.45,0.509,68.5
2026-01-08 08:05:45,10.4,12.6,1221.1,4.6,4.71,9.65,0.455,144.1
2026-01-08 08:05:46,7.18,8.55,189.01,7.82,7.67,2.25,0.648,195.3
2026-01-08 08:05:47,7.26,8.82,195.54,7.74,7.67,1.87,0.471,248.2
2026-01-08 08:05:48,10.28,12.31,1102.61,4.72,4.55,8.93,0.616,322.1
2026-01-08 08:05:49,9.85,11.73,885.43,5.15,4.88,7.57,0.526,32.5
2026-01-08 08:05:50,10.93,13.04,1260.76,4.07,4.4,9.07,0.573,110.7
2026-01-08 08:05:51,10.56,12.52,1166.96,4.44,4.01,8.9,0.456,185.9
2026-01-08 08:05:52,12.2,14.62,2412.71,2.8,2.72,16.08,0.367,273.6
2026-01-08 08:05:53,12.27,14.82,2381.09,2.73,3.0,15.78,0.631,2.5
2026-01-08 08:05:54,11.72,14.11,1912.57,3.28,3.34,12.8,0.514,87.2
2026-01-08 08:05:55,11.58,13.83,1692.62,3.42,3.52,12.27,0.524,170.1
2026-01-08 08:05:56,9.97,12.0,979.75,5.03,4.9,8.29,0.479,242.1
2026-01-08 08:05:57,10.55,12.64,1354.24,4.45,4.57,10.22,0.356,317.9
2026-01-08 08:05:58,9.53,11.66,788.96,5.47,5.69,7.16,0.589,27.9
2026-01-08 08:05:59,12.01,14.25,2063.12,2.99,2.76,14.15,0.488,113.4
2026-01-08 08:06:00,8.73,10.36,513.02,6.27,6.61,4.58,0.593,175.5
2026-01-08 08:06:01,9.63,11.58,825.57,5.37,5.35,7.0,0.452,245.0
2026-01-08 08:06:02,12.47,14.92,2474.23,2.53,2.31,16.97,0.437,334.6
2026-01-08 08:06:03,10.07,12.21,936.2,4.93,4.71,7.79,0.482,47.8
2026-01-08 08:06:04,9.94,11.95,976.43,5.06,4.87,7.83,0.377,119.5
2026-01-08 08:06:05,10.03,12.05,988.63,4.97,4.92,7.82,0.354,191.9
2026-01-08 08:06:06,12.72,15.04,2452.29,2.28,2.3,16.48,0.546,282.1
2026-01-08 08:06:07,11.29,13.63,1646.12,3.71,3.82,12.44,0.468,3.8
2026-01-08 08:06:08,8.87,10.65,533.59,6.13,6.27,5.77,0.348,67.7
2026-01-08 08:06:09,9.62,11.61,811.6,5.38,5.12,7.54,0.362,137.4
2026-01-08 08:06:10,12.31,14.7,2279.39,2.69,2.41,14.98,0.673,225.5
2026-01-08 08:06:11,10.75,12.91,1292.98,4.25,4.55,10.55,0.698,303.0
2026-01-08 08:06:12,12.3,14.79,2422.59,2.7,2.65,15.87,0.49,31.7
2026-01-08 08:06:13,12.76,15.06,2625.0,2.24,2.41,16.89,0.52,122.1
2026-01-08 08:06:14,9.14,10.95,603.0,5.86,5.63,5.86,0.678,187.8
2026-01-08 08:06:15,12.23,14.6,2270.13,2.77,2.92,15.51,0.388,275.4
2026-01-08 08:06:16,13.7,15.03,2511.03,1.3,1.61,16.19,0.513,5.6
2026-01-08 08:06:17,7.66,9.28,240.04,7.34,7.18,2.0,0.432,61.3
2026-01-08 08:06:18,11.11,13.51,1421.85,3.89,3.75,10.67,0.592,142.3
2026-01-08 08:06:19,9.79,11.63,902.76,5.21,5.43,7.59,0.299,212.1
2026-01-08 08:06:20,9.94,11.81,961.99,5.06,5.01,8.81,0.623,283.0
2026-01-08 08:06:21,9.72,11.6,840.54,5.28,5.11,7.52,0.51,352.6
2026-01-08 08:06:22,13.62,14.96,2443.07,1.38,1.5,15.93,0.434,82.3
2026-01-08 08:06:23,9.92,11.94,769.87,5.08,4.95,7.06,0.587,154.0
2026-01-08 08:06:24,11.82,14.37,1829.95,3.18,2.92,12.76,0.554,240.2
2026-01-08 08:06:25,11.25,13.42,1458.07,3.75,3.22,11.06,0.383,320.7
2026-01-08 08:06:26,11.0,13.24,1317.61,4.0,3.87,9.35,0.715,40.2
2026-01-08 08:06:27,10.38,12.29,1061.57,4.62,5.08,8.97,0.473,113.9
2026-01-08 08:06:28,8.0,9.64,314.87,7.0,6.68,3.35,0.443,171.8
2026-01-08 08:06:29,11.1,13.23,1535.6,3.9,3.76,11.7,0.624,251.1
2026-01-08 08:06:30,11.09,13.26,1415.35,3.91,3.94,10.52,0.341,330.7
2026-01-08 08:06:31,8.33,9.97,406.6,6.67,6.81,4.54,0.649,30.5
2026-01-08 08:06:32,11.08,13.14,1494.21,3.92,4.17,10.73,0.608,109.4
2026-01-08 08:06:33,7.88,9.58,316.1,7.12,7.21,3.76,0.299,166.9
2026-01-08 08:06:34,10.07,12.16,1018.89,4.93,5.16,8.4,0.518,239.9
2026-01-08 08:06:35,12.03,14.45,2210.47,2.97,2.95,15.21,0.656,326.6
2026-01-08 08:06:36,12.95,15.05,2565.26,2.05,1.9,16.74,0.195,56.8
2026-01-08 08:06:37,9.1,10.9,596.85,5.9,5.96,5.81,0.532,122.2
2026-01-08 08:06:38,8.66,10.6,466.24,6.34,6.03,4.51,0.486,185.8
