timestamp,wind_speed,rotor_rpm,power,pitch_cmd,pitch_meas,torque,vibration,rotor_phase
2026-01-08 08:05:05,9.33,11.2,672.17,5.67,5.76,5.59,0.476,67.2
2026-01-08 08:05:06,10.94,13.02,1291.31,4.06,4.08,9.83,0.637,145.3
2026-01-08 08:05:07,9.19,11.05,630.56,5.81,5.87,5.86,0.619,211.6
2026-01-08 08:05:08,10.54,12.68,1243.17,4.46,4.34,10.03,0.274,287.7
2026-01-08 08:05:09,12.35,14.66,2436.31,2.65,2.6,16.68,0.534,15.6
2026-01-08 08:05:10,10.24,12.16,1115.33,4.76,4.84,9.5,0.59,88.6
2026-01-08 08:05:11,10.4,12.37,1234.02,4.6,4.69,9.98,0.48,162.9
2026-01-08 08:05:12,8.62,10.28,480.13,6.38,6.44,4.26,0.523,224.5
2026-01-08 08:05:13,10.52,12.49,1183.02,4.48,4.25,9.49,0.571,299.5
2026-01-08 08:05:14,7.51,9.09,221.29,7.49,7.64,2.59,0.592,354.0
2026-01-08 08:05:15,10.46,12.42,1150.07,4.54,4.24,8.67,0.478,68.6
2026-01-08 08:05:16,7.71,9.07,242.69,7.29,7.57,2.83,0.49,123.0
2026-01-08 08:05:17,11.07,13.19,1546.31,3.93,3.84,12.11,0.543,202.2
2026-01-08 08:05:18,10.72,13.03,1321.51,4.28,4.02,10.04,0.648,280.4
2026-01-08 08:05:19,10.91,13.23,1470.47,4.09,3.96,11.16,0.632,359.8
2026-01-08 08:05:20,10.06,12.1,990.9,4.94,5.01,7.92,0.626,72.4
2026-01-08 08:05:21,9.59,11.58,832.89,5.41,5.69,6.77,0.497,141.8
2026-01-08 08:05:22,12.69,15.0,2624.93,2.31,2.05,17.39,0.611,231.8
2026-01-08 08:05:23,8.33,9.94,398.15,6.67,6.55,3.83,0.5,291.4
2026-01-08 08:05:24,11.69,14.01,1798.87,3.31,3.05,12.54,0.357,15.5
2026-01-08 08:05:25,10.52,12.44,1155.92,4.48,4.65,9.02,0.327,90.1
2026-01-08 08:05:26,10.91,13.1,1343.09,4.09,3.94,10.14,0.565,168.7
2026-01-08 08:05:27,9.28,11.1,678.37,5.72,5.47,5.52,0.442,235.3
2026-01-08 08:05:28,10.54,12.63,1221.7,4.46,4.17,9.25,0.526,311.1
2026-01-08 08:05:29,11.49,13.83,1694.84,3.51,3.97,11.5,0.581,34.1
2026-01-08 08:05:30,12.67,15.09,2625.0,2.33,1.95,17.25,0.479,124.6
2026-01-08 08:05:31,10.06,12.12,932.13,4.94,5.12,7.52,0.636,197.4
2026-01-08 08:05:32,11.31,13.49,1651.78,3.69,3.58,11.92,0.641,278.3
2026-01-08 08:05:33,8.78,10.78,463.51,6.22,6.23,4.72,0.454,343.0
2026-01-08 08:05:34,10.03,12.0,1014.54,4.97,5.19,8.81,0.55,55.0
2026-01-08 08:05:35,6.93,8.52,142.39,8.07,8.2,1.67,0.59,106.1
2026-01-08 08:05:36,11.38,13.62,1743.84,3.62,3.41,12.56,0.517,187.8
2026-01-08 08:05:37,9.65,11.59,774.23,5.35,5.64,6.29,0.566,257.3
2026-01-08 08:05:38,8.36,10.01,377.01,6.64,6.84,3.7,0.407,317.4
2026-01-08 08:05:39,11.09,13.37,1442.23,3.91,3.82,10.7,0.701,37.6
2026-01-08 08:05:40,12.69,15.16,2625.0,2.31,2.38,17.51,0.454,128.6
2026-01-08 08:05:41,10.06,12.0,1028.03,4.94,4.94,8.0,0.526,200.6
2026-01-08 08:05:42,11.09,13.23,1594.19,3.91,3.59,11.97,0.435,279.9
2026-01-08 08:05:43,10.8,12.96,1499.72,4.2,4.11,11.57,0.521,357.7
2026-01-08 08:05:44,10.48,12.7,1272.73,4.52,4.77,9.46,0.595,73.9
2026-01-08 08:05:45,11.09,13.35,1431.21,3.91,4.12,10.54,0.467,154.0
2026-01-08 08:05:46,10.05,11.99,936.32,4.95,5.22,7.53,0.433,225.9
2026-01-08 08:05:47,7.92,9.32,280.75,7.08,7.34,2.87,0.561,281.8
2026-01-08 08:05:48,9.94,12.04,911.7,5.06,4.83,7.18,0.271,354.1
2026-01-08 08:05:49,11.62,13.99,1877.23,3.38,2.99,13.09,0.458,78.0
2026-01-08 08:05:50,8.6,10.07,445.76,6.4,6.53,3.97,0.421,138.4
2026-01-08 08:05:51,9.81,11.57,858.36,5.19,5.02,6.79,0.353,207.8
2026-01-08 08:05:52,9.06,10.84,619.41,5.94,6.1,5.46,0.428,272.9
2026-01-08 08:05:53,8.37,9.93,411.39,6.63,6.42,4.28,0.513,332.5
2026-01-08 08:05:54,10.46,12.62,1226.85,4.54,4.4,10.02,0.617,48.2
2026-01-08 08:05:55,9.29,11.15,710.82,5.71,5.7,5.87,0.485,115.1
2026-01-08 08:05:56,7.3,8.62,169.96,7.7,7.7,1.7,0.582,166.8
2026-01-08 08:05:57,9.4,11.25,699.73,5.6,5.77,6.41,0.506,234.3
2026-01-08 08:05:58,9.75,11.63,937.67,5.25,5.31,7.91,0.539,304.1
2026-01-08 08:05:59,9.76,11.61,819.37,5.24,5.4,6.89,0.575,13.8
2026-01-08 08:06:00,10.31,12.41,1123.01,4.69,4.91,9.34,0.516,88.2
2026-01-08 08:06:01,8.75,10.44,452.34,6.25,6.19,4.56,0.41,150.8
2026-01-08 08:06:02,10.75,12.83,1448.95,4.25,4.48,11.0,0.43,227.8
2026-01-08 08:06:03,10.07,12.04,1013.04,4.93,4.91,8.83,0.518,300.0
2026-01-08 08:06:04,7.93,9.67,280.78,7.07,7.09,3.11,0.471,358.1
2026-01-08 08:06:05,11.63,14.05,1825.1,3.37,3.44,13.17,0.589,82.4
2026-01-08 08:06:06,10.71,12.86,1304.54,4.29,4.35,10.49,0.537,159.5
2026-01-08 08:06:07,10.52,12.57,1142.92,4.48,4.67,9.01,0.47,234.9
2026-01-08 08:06:08,9.92,11.9,908.11,5.08,4.88,7.92,0.425,306.3
2026-01-08 08:06:09,9.11,11.03,537.49,5.89,6.17,5.03,0.493,12.5
2026-01-08 08:06:10,9.93,11.89,898.67,5.07,5.26,7.23,0.423,83.8
2026-01-08 08:06:11,6.53,7.78,92.82,8.47,8.75,0.48,0.617,130.5
2026-01-08 08:06:12,12.35,14.96,2248.31,2.65,2.56,14.83,0.446,220.3
2026-01-08 08:06:13,10.15,12.18,980.83,4.85,4.65,7.89,0.491,293.3
2026-01-08 08:06:14,11.73,14.19,1862.16,3.27,3.41,12.9,0.417,18.5
2026-01-08 08:06:15,11.02,13.17,1492.09,3.98,3.99,11.25,0.439,97.5
2026-01-08 08:06:16,10.9,13.02,1439.14,4.1,4.09,11.12,0.466,175.6
2026-01-08 08:06:17,9.64,11.7,733.46,5.36,5.58,6.22,0.331,245.8
2026-01-08 08:06:18,10.08,12.16,898.86,4.92,4.76,7.47,0.644,318.8
2026-01-08 08:06:19,10.12,12.37,1039.33,4.88,4.87,8.52,0.521,33.0
2026-01-08 08:06:20,9.87,11.8,811.92,5.13,5.01,6.9,0.586,103.8
2026-01-08 08:06:21,11.18,13.4,1590.82,3.82,3.75,12.17,0.334,184.2
2026-01-08 08:06:22,11.29,13.53,1604.27,3.71,4.05,11.78,0.441,265.4
2026-01-08 08:06:23,9.72,11.62,779.59,5.28,5.27,6.6,0.553,335.1
2026-01-08 08:06:24,8.18,9.96,365.96,6.82,6.4,3.37,0.694,34.9
2026-01-08 08:06:25,9.42,11.32,651.78,5.58,5.68,5.77,0.66,102.8
2026-01-08 08:06:26,9.61,11.59,809.65,5.39,5.49,7.12,0.524,172.3
2026-01-08 08:06:27,8.7,10.43,469.51,6.3,6.21,3.81,0.531,234.9
2026-01-08 08:06:28,11.08,13.25,1551.29,3.92,4.08,11.64,0.634,314.4
2026-01-08 08:06:29,10.89,12.97,1405.5,4.11,4.02,10.64,0.583,32.2
2026-01-08 08:06:30,9.59,11.46,828.69,5.41,5.56,7.61,0.381,101.0
2026-01-08 08:06:31,12.8,14.99,2366.25,2.2,2.2,15.65,0.626,190.9
2026-01-08 08:06:32,11.45,13.69,1767.69,3.55,3.51,12.65,0.435,273.1
2026-01-08 08:06:33,11.64,13.88,1740.77,3.36,3.69,11.78,0.603,356.4
2026-01-08 08:06:34,12.41,14.83,2453.35,2.59,2.69,16.26,0.399,85.4
2026-01-08 08:06:35,12.63,14.94,2576.71,2.37,1.9,16.93,0.73,175.0
2026-01-08 08:06:36,11.35,13.4,1657.94,3.65,3.34,11.98,0.467,255.4
2026-01-08 08:06:37,10.77,12.88,1362.02,4.23,4.37,10.48,0.587,332.7
2026-01-08 08:06:38,10.7,12.82,1282.16,4.3,4.28,10.25,0.434,49.6
2026-01-08 08:06:39,12.6,15.16,2462.79,2.4,2.1,15.78,0.487,140.6
2026-01-08 08:06:40,10.01,12.01,856.1,4.99,4.93,7.32,0.606,212.6
2026-01-08 08:06:41,10.59,12.72,1212.86,4.41,4.54,9.4,0.443,288.9
2026-01-08 08:06:42,11.95,14.38,2180.21,3.05,2.67,14.94,0.592,15.2
2026-01-08 08:06:43,13.23,14.84,2466.85,1.77,1.69,16.37,0.571,104.2
2026-01-08 08:06:44,12.31,14.76,2339.13,2.69,2.52,15.55,0.471,192.8
2026-01-08 08:06:45,10.77,12.89,1333.73,4.23,4.55,10.11,0.247,270.1
2026-01-08 08:06:46,9.11,10.83,644.95,5.89,6.02,6.09,0.712,335.1
2026-01-08 08:06:47,10.55,12.69,1142.13,4.45,4.41,8.79,0.387,51.3
2026-01-08 08:06:48,11.27,13.53,1500.27,3.73,4.18,10.85,0.553,132.4
2026-01-08 08:06:49,10.68,12.88,1289.08,4.32,4.49,9.75,0.598,209.7
2026-01-08 08:06:50,9.51,11.34,748.72,5.49,5.53,6.91,0.435,277.7
2026-01-08 08:06:51,11.98,14.19,2206.63,3.02,3.24,15.12,0.641,2.8
2026-01-08 08:06:52,9.04,10.96,634.73,5.96,5.83,5.8,0.603,68.6
2026-01-08 08:06:53,10.32,12.51,1124.69,4.68,4.68,8.59,0.255,143.6
2026-01-08 08:06:54,10.58,12.68,1232.73,4.42,4.29,9.13,0.638,219.7
2026-01-08 08:06:55,9.13,10.77,614.07,5.87,5.89,5.54,0.645,284.4
2026-01-08 08:06:56,10.38,12.45,1135.89,4.62,4.71,8.93,0.443,359.0
2026-01-08 08:06:57,11.88,14.37,2016.34,3.12,3.0,14.59,0.641,85.3
2026-01-08 08:06:58,8.94,10.65,515.75,6.06,6.33,4.58,0.41,149.2
2026-01-08 08:06:59,10.96,13.13,1444.37,4.04,3.98,10.96,0.432,228.0
2026-01-08 08:07:00,12.62,14.98,2505.48,2.38,2.25,16.77,0.404,317.8
2026-01-08 08:07:01,11.53,13.68,1750.33,3.47,3.59,12.86,0.49,39.9
2026-01-08 08:07:02,8.33,9.97,378.35,6.67,6.7,3.56,0.472,99.7
2026-01-08 08:07:03,11.53,13.93,1731.74,3.47,3.15,12.6,0.529,183.3
2026-01-08 08:07:04,12.73,14.84,2578.33,2.27,2.46,17.36,0.49,272.4
2026-01-08 08:07:05,11.78,14.1,1896.41,3.22,3.24,13.18,0.352,357.0
2026-01-08 08:07:06,11.01,13.18,1348.32,3.99,3.92,10.26,0.485,76.0
2026-01-08 08:07:07,13.22,15.01,2520.44,1.78,1.46,16.54,0.486,166.0
2026-01-08 08:07:08,12.69,14.95,2262.65,2.31,2.53,14.81,0.475,255.7
2026-01-08 08:07:09,9.04,10.62,600.81,5.96,5.92,5.44,0.565,319.5
2026-01-08 08:07:10,11.14,13.47,1544.1,3.86,3.68,11.55,0.342,40.3
2026-01-08 08:07:11,10.27,12.42,1109.55,4.73,4.87,8.68,0.477,114.8
2026-01-08 08:07:12,10.85,12.87,1376.74,4.15,3.99,10.68,0.453,192.0
2026-01-08 08:07:13,11.08,13.25,1310.82,3.92,4.13,9.94,0.657,271.5
2026-01-08 08:07:14,11.45,13.79,1796.1,3.55,4.09,13.05,0.516,354.3
2026-01-08 08:07:15,9.67,11.62,796.09,5.33,5.34,6.91,0.379,64.0
2026-01-08 08:07:16,11.33,13.54,1657.18,3.67,3.68,12.5,0.477,145.3
2026-01-08 08:07:17,9.26,10.99,626.26,5.74,5.83,5.93,0.326,211.2
2026-01-08 08:07:18,11.97,14.26,2091.27,3.03,2.91,14.54,0.713,296.8
2026-01-08 08:07:19,10.88,13.03,1380.88,4.12,3.91,10.19,0.609,15.0
2026-01-08 08:07:20,12.0,14.35,2059.31,3.0,2.86,14.27,0.348,101.1
2026-01-08 08:07:21,12.12,14.61,2326.76,2.88,2.58,15.86,0.464,188.7
2026-01-08 08:07:22,10.14,12.16,979.85,4.86,4.58,7.75,0.329,261.7
2026-01-08 08:07:23,9.54,11.55,787.9,5.46,5.59,6.65,0.464,331.0
2026-01-08 08:07:24,10.91,13.08,1424.55,4.09,3.55,10.98,0.519,49.5
2026-01-08 08:07:25,11.52,13.74,1797.33,3.48,3.59,12.59,0.57,131.9
2026-01-08 08:07:26,13.67,15.01,2590.12,1.33,1.28,17.17,0.475,221.9
2026-01-08 08:07:27,12.19,14.84,2335.96,2.81,2.58,15.23,0.633,310.9
2026-01-08 08:07:28,11.33,13.54,1599.05,3.67,3.7,12.09,0.395,32.2
2026-01-08 08:07:29,10.24,12.26,1026.13,4.76,4.34,8.58,0.552,105.7
2026-01-08 08:07:30,11.0,13.04,1452.35,4.0,4.15,10.47,0.517,184.0
2026-01-08 08:07:31,10.41,12.62,1156.63,4.59,4.5,9.03,0.454,259.7
2026-01-08 08:07:32,7.71,9.3,260.37,7.29,7.14,2.48,0.574,315.5
2026-01-08 08:07:33,12.48,14.95,2185.04,2.52,2.18,14.56,0.536,45.2
2026-01-08 08:07:34,9.86,11.69,948.02,5.14,5.38,8.24,0.372,115.3
2026-01-08 08:07:35,11.25,13.5,1565.08,3.75,3.44,11.53,0.618,196.3
2026-01-08 08:07:36,9.93,11.82,869.47,5.07,5.56,7.75,0.273,267.2
2026-01-08 08:07:37,10.13,12.09,964.71,4.87,4.85,7.75,0.556,339.8
2026-01-08 08:07:38,10.47,12.53,1086.55,4.53,4.44,8.5,0.555,55.0
2026-01-08 08:07:39,9.15,10.75,605.18,5.85,5.75,5.02,0.385,119.5
2026-01-08 08:07:40,9.64,11.7,792.56,5.36,5.14,6.75,0.54,189.7
2026-01-08 08:07:41,11.02,13.21,1408.53,3.98,4.07,10.72,0.557,268.9
2026-01-08 08:07:42,9.97,11.95,982.91,5.03,5.06,8.25,0.488,340.7
2026-01-08 08:07:43,10.95,13.27,1346.18,4.05,3.8,10.52,0.516,60.3
2026-01-08 08:07:44,10.82,12.99,1350.37,4.18,4.09,10.16,0.536,138.2
2026-01-08 08:07:45,8.23,9.94,357.37,6.77,6.85,3.63,0.517,197.9
