timestamp,wind_speed,rotor_rpm,power,pitch_cmd,pitch_meas,torque,vibration,rotor_phase
2026-01-08 08:05:06,10.71,12.9,1254.68,4.29,4.08,10.32,0.376,77.4
2026-01-08 08:05:07,8.55,10.31,385.19,6.45,6.27,3.76,0.407,139.2
2026-01-08 08:05:08,13.11,14.9,2597.16,1.89,2.0,17.2,0.536,228.6
2026-01-08 08:05:09,9.97,12.01,964.0,5.03,4.99,7.83,0.483,300.7
2026-01-08 08:05:10,12.13,14.79,2233.25,2.87,3.21,15.37,0.584,29.4
2026-01-08 08:05:11,8.84,10.59,565.87,6.16,5.87,5.73,0.484,93.0
2026-01-08 08:05:12,10.48,12.58,1201.02,4.52,4.37,9.4,0.742,168.5
2026-01-08 08:05:13,10.61,12.94,1215.74,4.39,4.44,9.96,0.503,246.1
2026-01-08 08:05:14,9.7,11.91,862.89,5.3,5.45,7.19,0.488,317.6
2026-01-08 08:05:15,11.34,13.37,1668.29,3.66,3.91,12.51,0.487,37.8
2026-01-08 08:05:16,10.32,12.42,1102.5,4.68,4.73,8.27,0.648,112.3
2026-01-08 08:05:17,10.27,12.45,1199.64,4.73,4.55,9.47,0.372,187.0
2026-01-08 08:05:18,11.84,14.01,1867.06,3.16,3.27,13.71,0.446,271.1
2026-01-08 08:05:19,11.1,13.24,1443.95,3.9,3.64,10.73,0.623,350.5
2026-01-08 08:05:20,10.65,12.59,1311.96,4.35,4.25,10.11,0.691,66.0
2026-01-08 08:05:21,10.09,12.22,938.6,4.91,4.96,7.51,0.516,139.3
2026-01-08 08:05:22,12.03,14.43,2158.59,2.97,3.23,14.6,0.623,225.9
2026-01-08 08:05:23,10.61,12.83,1200.7,4.39,4.38,9.27,0.257,302.9
2026-01-08 08:05:24,11.57,13.96,1828.56,3.43,3.23,13.16,0.691,26.7
2026-01-08 08:05:25,8.53,10.48,412.24,6.47,6.62,3.48,0.59,89.6
2026-01-08 08:05:26,7.41,8.87,187.14,7.59,7.18,2.01,0.581,142.8
2026-01-08 08:05:27,6.24,7.42,66.94,8.76,9.1,1.04,0.523,187.3
2026-01-08 08:05:28,11.88,14.38,2138.78,3.12,3.25,14.47,0.443,273.6
2026-01-08 08:05:29,9.5,11.32,709.76,5.5,5.49,5.95,0.567,341.5
2026-01-08 08:05:30,8.62,10.22,479.37,6.38,6.51,4.53,0.62,42.8
2026-01-08 08:05:31,10.71,12.95,1336.26,4.29,3.88,10.24,0.573,120.5
2026-01-08 08:05:32,8.19,9.82,337.27,6.81,6.77,3.26,0.56,179.4
2026-01-08 08:05:33,10.96,13.23,1509.12,4.04,4.13,11.27,0.613,258.8
2026-01-08 08:05:34,8.62,10.35,482.22,6.38,6.25,4.66,0.695,320.9
2026-01-08 08:05:35,8.54,10.17,400.24,6.46,6.55,3.96,0.386,21.9
2026-01-08 08:05:36,7.43,9.07,230.5,7.57,7.39,2.5,0.523,76.3
2026-01-08 08:05:37,12.59,15.1,2330.86,2.41,2.34,15.59,0.608,166.9
2026-01-08 08:05:38,12.87,14.9,2406.97,2.13,2.21,16.19,0.452,256.3
2026-01-08 08:05:39,9.39,11.26,687.05,5.61,5.77,5.71,0.536,323.9
2026-01-08 08:05:40,9.48,11.37,720.36,5.52,5.64,6.01,0.408,32.1
2026-01-08 08:05:41,10.88,13.15,1340.69,4.12,4.42,10.1,0.346,111.0
2026-01-08 08:05:42,11.53,13.84,1807.42,3.47,3.56,13.54,0.593,194.0
2026-01-08 08:05:43,8.73,10.29,480.45,6.27,6.56,4.76,0.593,255.8
2026-01-08 08:05:44,12.95,14.86,2517.88,2.05,2.35,16.42,0.332,344.9
2026-01-08 08:05:45,10.74,13.07,1246.56,4.26,4.05,10.48,0.522,63.4
2026-01-08 08:05:46,9.32,11.19,689.7,5.68,5.49,6.18,0.53,130.5
2026-01-08 08:05:47,6.7,8.28,112.88,8.3,7.97,0.85,0.446,180.2
2026-01-08 08:05:48,12.45,15.03,2530.66,2.55,2.5,17.09,0.515,270.4
