timestamp,wind_speed,rotor_rpm,power,pitch_cmd,pitch_meas,torque,vibration,rotor_phase
2026-01-08 08:05:05,11.65,13.9,1894.48,3.35,3.47,13.67,0.6,83.4
2026-01-08 08:05:06,7.03,8.4,152.77,7.97,7.89,1.64,0.423,133.8
2026-01-08 08:05:07,8.29,9.87,375.6,6.71,6.51,4.11,0.491,193.0
2026-01-08 08:05:08,13.31,14.89,2468.96,1.69,1.85,16.73,0.481,282.3
2026-01-08 08:05:09,7.17,8.58,163.82,7.83,7.82,1.75,0.464,333.8
2026-01-08 08:05:10,9.38,11.29,700.17,5.62,5.73,5.91,0.372,41.5
2026-01-08 08:05:11,8.33,10.14,375.94,6.67,6.7,3.34,0.47,102.4
2026-01-08 08:05:12,8.49,10.14,411.51,6.51,6.61,3.79,0.391,163.2
2026-01-08 08:05:13,6.48,7.7,82.43,8.52,8.55,1.36,0.457,209.4
2026-01-08 08:05:14,11.1,13.3,1508.17,3.9,3.73,10.98,0.465,289.2
2026-01-08 08:05:15,10.63,12.84,1168.66,4.37,4.48,9.39,0.485,6.2
2026-01-08 08:05:16,12.68,15.06,2487.95,2.32,2.34,16.96,0.701,96.6
2026-01-08 08:05:17,8.27,9.94,378.63,6.73,6.22,3.67,0.612,156.2
2026-01-08 08:05:18,10.51,12.53,1212.8,4.49,4.54,9.84,0.471,231.4
2026-01-08 08:05:19,10.15,11.98,943.37,4.85,4.76,7.81,0.519,303.3
2026-01-08 08:05:20,9.82,11.88,884.48,5.18,5.23,7.46,0.484,14.6
2026-01-08 08:05:21,9.33,11.27,666.81,5.67,5.71,5.97,0.375,82.2
2026-01-08 08:05:22,8.04,9.69,338.1,6.96,7.16,3.48,0.363,140.4
2026-01-08 08:05:23,9.94,11.86,979.13,5.06,5.04,8.35,0.356,211.5
2026-01-08 08:05:24,9.52,11.5,725.87,5.48,5.52,6.53,0.48,280.5
2026-01-08 08:05:25,9.42,11.41,723.32,5.58,5.5,6.33,0.436,349.0
2026-01-08 08:05:26,8.07,9.68,340.83,6.93,7.25,3.39,0.382,47.1
2026-01-08 08:05:27,9.52,11.33,721.3,5.48,5.66,6.24,0.537,115.0
2026-01-08 08:05:28,11.01,13.07,1494.72,3.99,4.27,11.67,0.449,193.5
2026-01-08 08:05:29,8.06,9.67,330.85,6.94,6.42,3.69,0.55,251.5
2026-01-08 08:05:30,10.9,12.96,1448.07,4.1,3.67,11.12,0.401,329.2
2026-01-08 08:05:31,9.32,11.2,726.34,5.68,5.56,6.11,0.407,36.5
