timestamp,wind_speed,rotor_rpm,power,pitch_cmd,pitch_meas,torque,vibration,rotor_phase
2026-01-08 08:05:05,8.44,10.12,400.66,6.56,6.83,3.73,0.401,60.7
2026-01-08 08:05:06,8.77,10.75,492.01,6.23,6.31,4.79,0.549,125.2
2026-01-08 08:05:07,11.01,13.17,1522.76,3.99,3.84,11.74,0.497,204.3
2026-01-08 08:05:08,12.75,15.02,2389.73,2.25,2.34,15.16,0.375,294.4
2026-01-08 08:05:09,7.86,9.38,287.28,7.14,7.15,2.81,0.569,350.7
2026-01-08 08:05:10,10.38,12.39,1125.98,4.62,4.89,9.32,0.514,65.0
2026-01-08 08:05:11,10.54,12.77,1130.55,4.46,4.51,8.85,0.341,141.6
2026-01-08 08:05:12,10.38,12.23,1169.41,4.62,4.8,9.55,0.404,215.0
2026-01-08 08:05:13,10.03,12.17,1014.39,4.97,5.48,7.96,0.401,288.0
2026-01-08 08:05:14,12.75,15.06,2367.27,2.25,2.41,15.43,0.505,18.4
2026-01-08 08:05:15,12.1,14.47,2178.22,2.9,2.65,14.96,0.535,105.2
2026-01-08 08:05:16,9.67,11.67,773.14,5.33,5.29,6.87,0.495,175.2
2026-01-08 08:05:17,9.39,11.24,672.47,5.61,5.81,5.41,0.736,242.7
2026-01-08 08:05:18,10.92,13.12,1387.87,4.08,4.26,10.36,0.528,321.4
2026-01-08 08:05:19,8.56,10.22,446.83,6.44,6.57,4.03,0.588,22.7
2026-01-08 08:05:20,8.39,9.95,392.21,6.61,6.45,3.84,0.572,82.4
2026-01-08 08:05:21,11.67,13.84,1866.4,3.33,3.41,13.58,0.439,165.5
2026-01-08 08:05:22,11.63,13.95,1874.59,3.37,3.27,13.49,0.536,249.1
2026-01-08 08:05:23,10.31,12.32,1136.9,4.69,4.47,8.94,0.464,323.1
2026-01-08 08:05:24,10.99,13.16,1411.94,4.01,3.94,10.61,0.728,42.0
2026-01-08 08:05:25,8.59,10.32,445.38,6.41,6.37,4.3,0.355,103.9
2026-01-08 08:05:26,7.34,8.85,211.14,7.66,7.74,2.42,0.476,157.0
2026-01-08 08:05:27,9.77,11.77,788.87,5.23,5.34,6.44,0.409,227.6
2026-01-08 08:05:28,10.69,12.87,1231.31,4.31,4.57,9.19,0.633,304.8
2026-01-08 08:05:29,9.42,11.37,672.53,5.58,5.66,5.85,0.523,13.0
2026-01-08 08:05:30,9.8,11.81,879.29,5.2,5.03,7.62,0.404,83.9
