timestamp,wind_speed,rotor_rpm,power,pitch_cmd,pitch_meas,torque,vibration,rotor_phase
2026-01-08 08:05:06,7.38,8.9,195.1,7.62,7.86,2.15,0.679,53.4
2026-01-08 08:05:07,9.81,11.94,915.2,5.19,5.37,7.81,0.446,125.0
2026-01-08 08:05:08,11.56,13.82,2055.0,3.44,3.43,14.58,0.534,207.9
2026-01-08 08:05:09,12.58,15.13,2360.14,2.42,2.25,15.75,0.363,298.7
2026-01-08 08:05:10,8.24,10.01,353.66,6.76,6.97,3.38,0.567,358.8
2026-01-08 08:05:11,11.5,13.97,1629.7,3.5,3.38,11.38,0.39,82.6
2026-01-08 08:05:12,12.2,14.68,2299.13,2.8,2.63,15.27,0.471,170.7
2026-01-08 08:05:13,9.68,11.83,850.88,5.32,5.12,7.17,0.493,241.7
2026-01-08 08:05:14,9.99,11.87,978.29,5.01,5.23,8.05,0.515,312.9
2026-01-08 08:05:15,11.86,14.21,1946.8,3.14,3.48,13.83,0.449,38.2
2026-01-08 08:05:16,11.25,13.47,1698.94,3.75,3.81,12.68,0.561,119.0
2026-01-08 08:05:17,10.37,12.39,1021.6,4.63,4.28,8.01,0.494,193.4
2026-01-08 08:05:18,9.91,11.94,839.98,5.09,5.06,7.02,0.487,265.0
2026-01-08 08:05:19,8.46,10.1,451.86,6.54,6.81,4.51,0.521,325.6
2026-01-08 08:05:20,12.15,14.65,2223.09,2.85,2.91,15.84,0.303,53.5
2026-01-08 08:05:21,9.99,11.96,940.97,5.01,4.91,7.92,0.597,125.3
2026-01-08 08:05:22,11.26,13.51,1531.71,3.74,3.72,10.9,0.262,206.4
2026-01-08 08:05:23,11.23,13.43,1508.92,3.77,3.82,10.56,0.595,287.0
2026-01-08 08:05:24,8.73,10.54,470.01,6.27,6.3,4.66,0.614,350.2
2026-01-08 08:05:25,10.69,12.86,1487.06,4.31,4.36,11.61,0.55,67.4
2026-01-08 08:05:26,9.63,11.55,782.93,5.37,5.14,6.05,0.607,136.7
2026-01-08 08:05:27,8.47,10.37,427.55,6.53,6.48,5.11,0.501,198.9
2026-01-08 08:05:28,8.94,10.65,526.18,6.06,6.27,5.11,0.506,262.8
2026-01-08 08:05:29,9.18,10.89,589.47,5.82,5.69,5.77,0.401,328.1
2026-01-08 08:05:30,9.84,11.8,901.57,5.16,5.55,7.39,0.428,38.9
