timestamp,wind_speed,rotor_rpm,power,pitch_cmd,pitch_meas,torque,vibration,rotor_phase
2026-01-08 08:05:06,11.49,13.67,1557.11,3.51,3.23,10.38,0.485,82.0
2026-01-08 08:05:07,9.86,11.87,861.52,5.14,5.23,7.56,0.48,153.2
2026-01-08 08:05:08,9.29,11.19,568.77,5.71,5.66,5.08,0.573,220.4
2026-01-08 08:05:09,7.14,8.55,148.8,7.86,7.79,1.79,0.562,271.7
2026-01-08 08:05:10,10.63,12.72,1359.61,4.37,4.72,10.74,0.483,348.0
2026-01-08 08:05:11,12.52,14.75,2558.08,2.48,2.75,16.74,0.411,76.5
2026-01-08 08:05:12,11.41,13.81,1620.94,3.59,3.71,11.36,0.393,159.4
2026-01-08 08:05:13,7.95,9.41,300.01,7.05,6.92,3.45,0.589,215.9
2026-01-08 08:05:14,11.4,13.8,1801.71,3.6,3.5,12.88,0.535,298.7
2026-01-08 08:05:15,10.64,12.85,1241.08,4.36,4.13,9.16,0.447,15.8
2026-01-08 08:05:16,10.04,12.15,1016.77,4.96,4.84,8.8,0.465,88.7
2026-01-08 08:05:17,6.58,8.02,100.71,8.42,8.09,1.1,0.634,136.8
2026-01-08 08:05:18,7.48,8.95,224.94,7.52,7.64,2.58,0.552,190.5
2026-01-08 08:05:19,6.69,7.92,109.93,8.31,8.28,1.26,0.364,238.1
2026-01-08 08:05:20,8.35,10.1,378.71,6.65,6.94,3.77,0.448,298.7
2026-01-08 08:05:21,7.67,9.32,228.61,7.33,7.5,2.41,0.471,354.6
2026-01-08 08:05:22,7.98,9.52,277.09,7.02,6.93,3.07,0.331,51.7
2026-01-08 08:05:23,11.26,13.43,1681.6,3.74,3.9,12.03,0.596,132.3
2026-01-08 08:05:24,12.04,14.48,2108.69,2.96,3.14,14.47,0.432,219.1
2026-01-08 08:05:25,11.52,13.81,1803.15,3.48,3.27,12.86,0.53,302.0
2026-01-08 08:05:26,8.45,10.14,456.38,6.55,6.64,4.75,0.383,2.8
2026-01-08 08:05:27,10.7,12.94,1254.57,4.3,3.81,9.77,0.469,80.5
2026-01-08 08:05:28,9.01,10.91,520.27,5.99,6.26,4.34,0.458,145.9
2026-01-08 08:05:29,7.33,8.84,191.1,7.67,7.87,1.95,0.576,199.0
2026-01-08 08:05:30,11.42,13.61,1854.68,3.58,3.84,13.46,0.392,280.6
2026-01-08 08:05:31,8.84,10.6,523.47,6.16,6.22,5.23,0.511,344.2
2026-01-08 08:05:32,9.34,11.15,643.93,5.66,5.85,5.36,0.577,51.1
2026-01-08 08:05:33,9.98,12.11,965.69,5.02,5.06,7.71,0.39,123.7
2026-01-08 08:05:34,9.54,11.49,751.6,5.46,5.59,6.4,0.506,192.7
2026-01-08 08:05:35,12.06,14.46,2069.66,2.94,2.72,13.95,0.521,279.4
2026-01-08 08:05:36,10.88,13.02,1412.26,4.12,3.95,10.76,0.401,357.6
2026-01-08 08:05:37,10.35,12.31,1080.14,4.65,4.56,8.74,0.569,71.4
2026-01-08 08:05:38,10.78,12.88,1354.37,4.22,4.02,11.05,0.606,148.7
2026-01-08 08:05:39,10.57,12.58,1257.14,4.43,4.23,10.49,0.496,224.2
2026-01-08 08:05:40,9.78,11.7,814.28,5.22,5.09,6.95,0.767,294.4
2026-01-08 08:05:41,9.03,10.76,589.52,5.97,5.91,5.73,0.332,358.9
2026-01-08 08:05:42,10.64,12.81,1333.12,4.36,4.21,10.18,0.523,75.8
2026-01-08 08:05:43,12.65,14.94,2519.27,2.35,2.34,16.4,0.46,165.4
2026-01-08 08:05:44,11.24,13.56,1468.76,3.76,3.77,10.66,0.506,246.8
2026-01-08 08:05:45,9.4,11.18,690.0,5.6,5.62,5.95,0.614,313.9
2026-01-08 08:05:46,8.9,10.49,578.74,6.1,5.71,5.74,0.426,16.9
2026-01-08 08:05:47,11.39,13.79,1765.25,3.61,3.72,13.29,0.491,99.6
2026-01-08 08:05:48,12.29,14.59,2298.56,2.71,2.38,14.58,0.445,187.1
2026-01-08 08:05:49,9.48,11.25,714.6,5.52,5.42,6.73,0.367,254.6
2026-01-08 08:05:50,8.46,10.18,444.13,6.54,6.31,4.39,0.52,315.7
2026-01-08 08:05:51,10.75,12.98,1355.5,4.25,3.99,10.46,0.61,33.5
2026-01-08 08:05:52,11.75,14.19,1661.65,3.25,3.27,11.1,0.476,118.7
2026-01-08 08:05:53,11.17,13.35,1730.26,3.83,3.99,12.88,0.555,198.8
2026-01-08 08:05:54,10.51,12.58,1047.07,4.49,4.37,7.61,0.488,274.2
2026-01-08 08:05:55,8.73,10.43,504.2,6.27,6.56,5.51,0.667,336.8
2026-01-08 08:05:56,12.6,14.98,2534.06,2.4,2.17,16.75,0.547,66.7
2026-01-08 08:05:57,11.24,13.59,1576.71,3.76,3.91,11.72,0.568,148.3
2026-01-08 08:05:58,11.96,14.32,2089.39,3.04,3.01,14.26,0.587,234.2
2026-01-08 08:05:59,12.85,15.21,2577.58,2.15,2.37,17.67,0.574,325.4
2026-01-08 08:06:00,8.82,10.63,575.19,6.18,6.17,5.66,0.425,29.2
2026-01-08 08:06:01,10.37,12.4,1118.67,4.63,4.68,9.45,0.39,103.6
2026-01-08 08:06:02,10.31,12.3,1032.18,4.69,4.78,8.3,0.51,177.4
2026-01-08 08:06:03,9.08,10.86,534.76,5.92,5.81,4.77,0.488,242.6
2026-01-08 08:06:04,11.35,13.84,1586.9,3.65,3.7,11.04,0.495,325.6
2026-01-08 08:06:05,10.47,12.63,1161.28,4.53,4.61,9.09,0.328,41.4
2026-01-08 08:06:06,8.03,9.6,321.09,6.97,7.08,3.77,0.372,99.0
2026-01-08 08:06:07,8.82,10.62,510.85,6.18,6.56,4.44,0.565,162.7
2026-01-08 08:06:08,11.22,13.24,1564.57,3.78,3.94,11.54,0.381,242.2
2026-01-08 08:06:09,10.78,12.9,1292.91,4.22,3.93,10.12,0.544,319.6
2026-01-08 08:06:10,12.11,14.66,2469.88,2.89,3.15,17.1,0.64,47.6
2026-01-08 08:06:11,9.24,11.07,638.27,5.76,5.86,5.77,0.541,114.0
2026-01-08 08:06:12,10.77,12.84,1432.4,4.23,4.3,10.9,0.467,191.0
2026-01-08 08:06:13,11.4,13.63,1654.9,3.6,3.72,11.41,0.445,272.8
2026-01-08 08:06:14,10.58,12.63,1379.54,4.42,4.37,10.56,0.387,348.6
2026-01-08 08:06:15,13.84,15.08,2306.17,1.16,1.05,15.12,0.473,79.0
2026-01-08 08:06:16,10.84,13.03,1307.89,4.16,4.09,10.1,0.571,157.2
2026-01-08 08:06:17,9.96,11.94,976.79,5.04,4.74,8.03,0.433,228.9
2026-01-08 08:06:18,9.17,11.07,678.16,5.83,5.98,6.03,0.52,295.3
2026-01-08 08:06:19,8.92,10.78,500.86,6.08,6.41,5.2,0.515,360.0
2026-01-08 08:06:20,7.84,9.53,265.41,7.16,7.3,2.68,0.591,57.1
2026-01-08 08:06:21,7.89,9.51,252.17,7.11,6.61,2.98,0.475,114.2
2026-01-08 08:06:22,9.41,11.31,690.51,5.59,5.55,5.44,0.505,182.1
2026-01-08 08:06:23,10.66,12.93,1268.13,4.34,4.36,9.22,0.554,259.7
2026-01-08 08:06:24,10.18,12.25,993.67,4.82,4.61,8.46,0.394,333.1
2026-01-08 08:06:25,10.43,12.58,1204.07,4.57,4.16,9.47,0.624,48.6
2026-01-08 08:06:26,12.96,14.79,2474.32,2.04,2.08,16.3,0.37,137.4
2026-01-08 08:06:27,10.5,12.62,1113.61,4.5,4.89,8.46,0.386,213.1
2026-01-08 08:06:28,11.12,13.48,1437.43,3.88,3.72,10.36,0.441,294.0
2026-01-08 08:06:29,11.06,13.25,1395.4,3.94,4.1,10.64,0.648,13.5
2026-01-08 08:06:30,9.39,11.29,701.87,5.61,5.75,6.15,0.534,81.3
2026-01-08 08:06:31,14.15,15.12,2409.08,0.85,0.98,15.66,0.448,172.0
2026-01-08 08:06:32,12.02,14.36,2310.07,2.98,3.2,15.47,0.528,258.1
2026-01-08 08:06:33,10.66,12.65,1184.66,4.34,4.31,9.63,0.604,334.0
2026-01-08 08:06:34,13.63,15.02,2441.16,1.37,1.24,16.49,0.542,64.1
2026-01-08 08:06:35,10.72,12.86,1361.29,4.28,4.26,10.73,0.458,141.3
2026-01-08 08:06:36,10.67,12.71,1180.07,4.33,4.32,9.9,0.512,217.5
2026-01-08 08:06:37,11.56,13.85,1869.64,3.44,3.45,13.15,0.482,300.6
2026-01-08 08:06:38,8.89,10.68,578.64,6.11,5.89,5.28,0.482,4.7
2026-01-08 08:06:39,10.76,12.71,1164.43,4.24,4.47,8.78,0.321,81.0
2026-01-08 08:06:40,11.29,13.46,1564.31,3.71,3.57,12.0,0.511,161.7
2026-01-08 08:06:41,11.43,13.71,1774.34,3.57,3.83,12.78,0.545,244.0
2026-01-08 08:06:42,8.33,9.96,351.82,6.67,6.41,3.4,0.354,303.7
2026-01-08 08:06:43,11.35,13.59,1366.32,3.65,3.7,9.59,0.513,25.3
2026-01-08 08:06:44,8.09,9.62,352.97,6.91,6.96,3.75,0.577,83.0
2026-01-08 08:06:45,10.46,12.36,1196.02,4.54,4.46,8.66,0.342,157.1
2026-01-08 08:06:46,12.5,15.02,2612.77,2.5,2.78,16.55,0.518,247.3
2026-01-08 08:06:47,12.25,14.79,2287.48,2.75,2.76,15.43,0.538,336.0
2026-01-08 08:06:48,10.68,12.89,1465.6,4.32,4.45,11.77,0.412,53.4
2026-01-08 08:06:49,8.88,10.78,593.06,6.12,6.12,5.86,0.483,118.0
2026-01-08 08:06:50,11.46,13.93,1701.06,3.54,3.51,11.77,0.526,201.6
2026-01-08 08:06:51,11.17,13.46,1441.61,3.83,3.94,10.27,0.56,282.4
2026-01-08 08:06:52,13.11,14.94,2442.15,1.89,1.85,15.79,0.58,12.0
2026-01-08 08:06:53,9.78,11.83,881.47,5.22,5.23,7.54,0.604,83.0
2026-01-08 08:06:54,13.08,15.1,2625.0,1.92,1.9,17.04,0.476,173.6
2026-01-08 08:06:55,11.49,13.58,1828.61,3.51,3.9,12.89,0.429,255.0
2026-01-08 08:06:56,8.11,9.69,359.82,6.89,7.02,3.42,0.491,313.2
2026-01-08 08:06:57,11.7,13.88,1824.65,3.3,3.56,13.05,0.566,36.5
2026-01-08 08:06:58,11.08,13.41,1236.85,3.92,3.95,9.11,0.498,117.0
2026-01-08 08:06:59,13.21,14.98,2625.0,1.79,1.69,17.23,0.426,206.9
2026-01-08 08:07:00,11.07,13.07,1488.8,3.93,3.79,11.57,0.418,285.3
2026-01-08 08:07:01,13.28,15.05,2625.0,1.72,1.8,17.54,0.592,15.6
2026-01-08 08:07:02,8.87,10.78,532.09,6.13,6.19,4.58,0.254,80.2
2026-01-08 08:07:03,10.69,12.65,1332.27,4.31,4.36,10.63,0.475,156.1
2026-01-08 08:07:04,13.18,14.92,2582.23,1.82,1.75,17.36,0.531,245.6
2026-01-08 08:07:05,7.49,8.97,215.59,7.51,7.73,2.4,0.516,299.4
2026-01-08 08:07:06,8.14,9.79,311.51,6.86,6.68,3.05,0.505,358.2
2026-01-08 08:07:07,11.23,13.44,1562.28,3.77,3.89,10.93,0.403,78.8
2026-01-08 08:07:08,10.01,12.18,1017.84,4.99,5.23,8.31,0.432,151.9
2026-01-08 08:07:09,12.58,15.09,2625.0,2.42,2.28,17.29,0.504,242.4
2026-01-08 08:07:10,9.08,10.96,610.89,5.92,6.11,4.95,0.631,308.2
2026-01-08 08:07:11,9.45,11.3,780.63,5.55,5.46,7.39,0.569,16.0
2026-01-08 08:07:12,7.2,8.72,185.55,7.8,7.98,2.38,0.559,68.3
2026-01-08 08:07:13,7.8,9.55,256.55,7.2,7.29,3.66,0.398,125.7
2026-01-08 08:07:14,9.97,11.83,876.43,5.03,5.02,7.72,0.405,196.6
2026-01-08 08:07:15,11.28,13.59,1660.73,3.72,3.74,12.1,0.559,278.2
2026-01-08 08:07:16,11.81,14.18,1975.61,3.19,2.75,13.92,0.35,3.2
2026-01-08 08:07:17,12.79,14.92,2264.61,2.21,2.51,14.82,0.634,92.8
2026-01-08 08:07:18,11.15,13.2,1389.64,3.85,3.9,10.26,0.553,171.9
2026-01-08 08:07:19,13.02,14.93,2418.85,1.98,1.55,16.09,0.676,261.5
2026-01-08 08:07:20,12.19,14.62,2362.7,2.81,3.03,15.73,0.655,349.3
2026-01-08 08:07:21,9.0,10.76,583.26,6.0,5.76,5.3,0.476,53.8
2026-01-08 08:07:22,10.37,12.49,1199.6,4.63,4.68,9.86,0.58,128.7
2026-01-08 08:07:23,11.91,14.18,1912.73,3.09,2.93,13.75,0.463,213.8
2026-01-08 08:07:24,8.81,10.56,541.34,6.19,6.03,5.43,0.43,277.1
2026-01-08 08:07:25,12.36,14.82,2290.48,2.64,2.73,15.28,0.553,6.1
2026-01-08 08:07:26,9.34,11.25,720.68,5.66,5.64,6.94,0.626,73.6
2026-01-08 08:07:27,12.0,14.45,1958.44,3.0,2.91,13.2,0.484,160.3
2026-01-08 08:07:28,6.79,8.11,137.3,8.21,8.25,1.85,0.399,208.9
2026-01-08 08:07:29,8.19,9.94,378.07,6.81,6.7,3.9,0.551,268.6
2026-01-08 08:07:30,11.06,13.26,1301.75,3.94,3.73,10.32,0.343,348.2
2026-01-08 08:07:31,10.71,12.7,1280.63,4.29,4.14,10.78,0.515,64.4
2026-01-08 08:07:32,9.23,11.08,603.95,5.77,5.65,6.22,0.489,130.9
2026-01-08 08:07:33,8.73,10.61,456.86,6.27,6.22,4.19,0.457,194.6
2026-01-08 08:07:34,12.0,14.36,2088.54,3.0,3.18,14.59,0.444,280.7
2026-01-08 08:07:35,11.85,14.18,2098.21,3.15,3.05,14.89,0.527,5.8
2026-01-08 08:07:36,10.18,12.13,967.79,4.82,5.04,8.79,0.471,78.6
2026-01-08 08:07:37,10.47,12.43,1264.11,4.53,4.26,10.16,0.494,153.2
2026-01-08 08:07:38,13.0,14.96,2616.85,2.0,1.88,16.83,0.537,242.9
2026-01-08 08:07:39,11.51,13.71,2138.17,3.49,3.62,15.65,0.561,325.2
