timestamp,wind_speed,rotor_rpm,power,pitch_cmd,pitch_meas,torque,vibration,rotor_phase
2026-01-08 08:05:06,8.93,10.77,599.9504000000001,6.07,5.59,5.83,0.358,64.6
2026-01-08 08:05:07,9.63,11.56,750.4322862409012,5.37,5.5119751163772115,6.88,0.522,134.0
2026-01-08 08:05:08,9.53,11.29,753.5384576581729,5.47,5.373902972440992,6.9,0.627,201.7
2026-01-08 08:05:09,10.56,12.66,1235.8169703883218,4.44,4.245736494392778,9.73,0.545,277.7
2026-01-08 08:05:10,11.0,13.18,1527.9484371252545,4.0,4.317428980727646,11.88,0.522,356.8
2026-01-08 08:05:11,10.16,12.32,1036.8131915505382,4.84,4.908934286543824,8.67,0.478,70.7
2026-01-08 08:05:12,10.58,12.7,1234.98598704524,4.42,4.380207005655526,9.94,0.53,146.9
2026-01-08 08:05:13,12.88,15.18,2350.3136085098035,2.12,1.9912026497904367,15.45,0.465,238.0
2026-01-08 08:05:14,11.11,13.34,1456.221632631082,3.89,3.991877824164586,10.59,0.469,318.0
2026-01-08 08:05:15,9.34,11.06,646.5841372696655,5.66,5.982190398741743,5.84,0.494,24.4
2026-01-08 08:05:16,11.07,13.38,1487.63160227231,3.93,4.022099674501419,11.5,0.472,104.6
2026-01-08 08:05:17,9.34,11.19,674.5504623408605,5.66,6.051566544059306,5.72,0.407,171.8
2026-01-08 08:05:18,11.54,13.99,1688.316671536441,3.46,3.800553646006264,12.35,0.454,255.7
2026-01-08 08:05:19,9.99,12.08,989.8479387517601,5.01,5.219025512356722,7.93,0.586,328.2
2026-01-08 08:05:20,9.89,11.89,1027.316059435236,5.11,5.166948708524623,8.46,0.355,39.5
2026-01-08 08:05:21,13.05,15.07,2375.409934879721,1.95,2.304291965274456,16.29,0.549,129.9
2026-01-08 08:05:22,10.79,12.96,1219.725216649126,4.21,4.711026302126645,10.05,0.47,207.7
2026-01-08 08:05:23,10.43,12.64,1011.8120083148966,4.57,4.88712514173026,8.71,0.587,283.6
2026-01-08 08:05:24,10.16,12.22,1127.6772913747438,4.84,4.5525644147516795,9.21,0.609,356.9
2026-01-08 08:05:25,10.13,12.2,1040.2743789049891,4.87,4.977322654865256,7.96,0.643,70.0
2026-01-08 08:05:26,11.48,13.64,1756.9393837296955,3.52,3.5613810834710953,12.78,0.58,151.9
2026-01-08 08:05:27,13.24,14.94,2545.0100330010278,1.76,2.0647236838056084,17.88,0.608,241.5
2026-01-08 08:05:28,11.45,13.76,1758.596316566291,3.55,3.4173372641523647,13.14,0.435,324.1
2026-01-08 08:05:29,9.5,11.42,674.3300488661476,5.5,5.589211509903767,5.97,0.3,32.5
2026-01-08 08:05:30,10.61,12.71,1060.3951444252002,4.39,4.430339024268094,8.39,0.367,108.8
2026-01-08 08:05:31,11.8,14.25,2074.934248809576,3.2,3.2107153574612646,14.79,0.474,194.3
2026-01-08 08:05:32,7.19,8.83,161.6552074556735,7.81,8.010339024268095,1.66,0.433,247.3
2026-01-08 08:05:33,13.54,14.91,2506.5614571306023,1.46,1.6592115099037665,16.86,0.498,336.8
2026-01-08 08:05:34,11.14,13.38,1518.786286153085,3.86,3.907337264152365,11.16,0.598,57.1
2026-01-08 08:05:35,8.82,10.63,481.3873441125905,6.18,6.664723683805609,4.51,0.589,120.8
2026-01-08 08:05:36,10.27,12.34,1132.8318712786559,4.73,4.541381083471095,9.04,0.423,194.9
2026-01-08 08:05:37,11.63,14.14,1747.4855351902734,3.37,3.7073226548652563,12.03,0.38,279.8
2026-01-08 08:05:38,11.09,13.33,1551.6100762001913,3.91,4.112564414751679,11.63,0.563,359.7
2026-01-08 08:05:39,8.46,10.21,390.4386921659634,6.54,6.84712514173026,4.12,0.432,61.0
2026-01-08 08:05:40,11.45,13.88,1709.96492525589,3.55,3.8710263021266447,12.52,0.375,144.3
2026-01-08 08:05:41,9.08,10.86,535.7702992090368,5.92,6.174291965274456,5.72,0.453,209.4
2026-01-08 08:05:42,9.41,11.29,758.4548390250026,5.59,5.536948708524623,6.26,0.51,277.1
2026-01-08 08:05:43,12.31,14.69,2506.5873785815556,2.69,2.899025512356722,17.79,0.498,5.2
2026-01-08 08:05:44,8.67,10.37,469.4823018723588,6.33,6.630553646006264,4.94,0.471,67.5
2026-01-08 08:05:45,9.24,11.12,637.0822626868094,5.76,5.771566544059307,5.22,0.566,134.2
2026-01-08 08:05:46,8.61,10.06,427.80532927979965,6.39,6.322099674501419,4.19,0.37,194.5
2026-01-08 08:05:47,10.59,12.73,1179.4943443332575,4.41,4.572190398741743,9.35,0.465,270.9
2026-01-08 08:05:48,7.64,9.13,255.32221917253108,7.36,7.441877824164586,2.8,0.465,325.7
2026-01-08 08:05:49,10.63,12.89,1153.95230110068,4.37,4.4712026497904365,8.29,0.521,43.0
2026-01-08 08:05:50,11.15,13.23,1528.8128507999663,3.85,4.380207005655526,11.98,0.367,122.4
2026-01-08 08:05:51,13.07,15.02,2485.6046496101467,1.93,1.9689342865438237,16.21,0.396,212.5
2026-01-08 08:05:52,10.44,12.52,1116.091689536931,4.56,4.467428980727647,8.91,0.547,287.6
2026-01-08 08:05:53,8.82,10.52,538.5256556533507,6.18,6.225736494392779,4.67,0.469,350.8
2026-01-08 08:05:54,9.9,12.1,884.0780004433421,5.1,5.3439029724409925,7.65,0.374,63.4
2026-01-08 08:05:55,9.24,11.04,671.0175310908352,5.76,5.791975116377212,6.34,0.461,129.6
2026-01-08 08:05:56,9.22,11.06,607.3152300000002,5.78,5.89,5.48,0.541,196.0
2026-01-08 08:05:57,8.3,9.97,380.6195887922026,6.7,6.9480248836227885,4.09,0.56,255.8
2026-01-08 08:05:58,11.36,13.61,1679.6940953288467,3.64,3.866097027559008,12.61,0.491,337.5
2026-01-08 08:05:59,9.27,10.98,600.5584920343613,5.73,5.844263505607222,5.16,0.289,43.3
2026-01-08 08:06:00,10.42,12.4,1147.581605177508,4.58,4.372571019272353,9.07,0.536,117.7
2026-01-08 08:06:01,11.65,14.07,1882.1538591765311,3.35,3.0710657134561763,13.96,0.373,202.2
2026-01-08 08:06:02,9.47,11.2,667.0041887128103,5.53,4.979792994344473,6.03,0.621,269.4
2026-01-08 08:06:03,8.7,10.43,439.1094927925184,6.3,6.438797350209563,4.65,0.377,332.0
2026-01-08 08:06:04,10.94,13.4,1312.727107076434,4.06,3.9681221758354135,10.07,0.468,52.3
2026-01-08 08:06:05,9.83,11.83,915.5568097697079,5.17,5.297809601258257,7.94,0.391,123.3
2026-01-08 08:06:06,8.47,10.28,379.53387829820673,6.53,6.107900325498581,3.39,0.572,185.0
2026-01-08 08:06:07,9.43,11.31,629.8232046034565,5.57,5.178433455940693,5.75,0.574,252.9
2026-01-08 08:06:08,9.56,11.45,774.321901839105,5.44,5.359446353993736,6.62,0.466,321.6
2026-01-08 08:06:09,8.7,10.57,477.5011153148641,6.3,6.230974487643278,4.27,0.509,25.1
2026-01-08 08:06:10,13.45,14.96,2426.8409621509672,1.55,1.4730512914753773,16.83,0.336,114.9
2026-01-08 08:06:11,13.3,14.95,2587.1233591154555,1.7,1.5557080347255439,17.92,0.556,204.5
2026-01-08 08:06:12,9.86,11.91,852.9720121378928,5.14,4.928973697873355,6.98,0.408,276.0
2026-01-08 08:06:13,11.37,13.63,1824.3694127776528,3.63,3.8828748582697403,13.3,0.602,357.8
2026-01-08 08:06:14,11.47,13.75,1713.5649160992768,3.53,3.5374355852483204,12.4,0.515,80.3
2026-01-08 08:06:15,7.76,9.4,281.3883355490839,7.24,7.052677345134744,2.73,0.511,136.7
2026-01-08 08:06:16,12.02,14.39,2000.736307551753,2.98,3.0486189165289046,13.89,0.436,223.0
2026-01-08 08:06:17,10.98,13.16,1527.5258836024261,4.02,3.8452763161943917,11.9,0.517,301.9
2026-01-08 08:06:18,8.72,10.44,479.2325758301191,6.28,6.082662735847634,5.01,0.44,4.6
2026-01-08 08:06:19,9.31,11.19,682.4986136672492,5.69,5.1007884900962335,6.37,0.531,71.7
2026-01-08 08:06:20,11.6,13.9,1956.8968862509994,3.4,3.2896609757319055,13.92,0.52,155.1
2026-01-08 08:06:21,11.39,13.64,1526.1313363534111,3.61,3.0292846425387356,11.29,0.341,237.0
2026-01-08 08:06:22,13.37,14.94,2337.607964524409,1.63,1.3796609757319056,16.33,0.518,326.6
2026-01-08 08:06:23,10.15,12.15,941.4288716935463,4.85,4.690788490096233,8.05,0.504,39.5
2026-01-08 08:06:24,11.5,13.72,1678.9128554101337,3.5,3.2926627358476352,12.14,0.442,121.9
2026-01-08 08:06:25,10.35,12.41,979.9373364109713,4.65,3.9752763161943916,8.23,0.503,196.3
2026-01-08 08:06:26,11.37,13.55,1716.4088488215828,3.63,3.7086189165289047,12.17,0.33,277.6
2026-01-08 08:06:27,13.59,14.97,2395.702805349507,1.41,1.3926773451347436,15.7,0.356,7.4
2026-01-08 08:06:28,8.63,10.3,431.5254058483286,6.37,6.24743558524832,4.35,0.61,69.3
2026-01-08 08:06:29,13.06,15.09,2473.4252620702214,1.94,1.5628748582697405,17.07,0.679,159.8
2026-01-08 08:06:30,11.99,14.46,2224.213594946139,3.01,3.0589736978733555,15.16,0.574,246.5
2026-01-08 08:06:31,10.41,12.5,1057.818919253942,4.59,4.3857080347255435,8.87,0.512,321.5
2026-01-08 08:06:32,8.4,10.31,387.8999064135839,6.6,6.023051291475377,3.96,0.532,23.4
2026-01-08 08:06:33,12.13,14.63,2089.85821395213,2.87,3.030974487643278,14.65,0.374,111.1
