timestamp,wind_speed,rotor_rpm,power,pitch_cmd,pitch_meas,torque,vibration,rotor_phase
2026-01-08 08:05:06,7.81,9.31,267.14,7.19,7.1,2.89,0.495,55.8
2026-01-08 08:05:07,12.68,14.97,2480.78,2.32,2.32,16.38,0.342,145.7
2026-01-08 08:05:08,8.31,9.95,384.06,6.69,6.4,3.93,0.456,205.4
2026-01-08 08:05:09,9.19,10.92,625.33,5.81,6.12,5.74,0.609,270.9
2026-01-08 08:05:10,10.02,11.98,956.91,4.98,4.48,8.26,0.539,342.8
2026-01-08 08:05:11,10.53,12.69,1224.38,4.47,4.41,9.5,0.524,58.9
2026-01-08 08:05:12,9.41,11.4,701.64,5.59,5.56,6.34,0.516,127.3
2026-01-08 08:05:13,12.96,15.18,2487.11,2.04,1.9,16.41,0.586,218.4
2026-01-08 08:05:14,12.25,14.54,2239.61,2.75,2.92,14.89,0.377,305.6
2026-01-08 08:05:15,10.79,13.12,1311.43,4.21,3.97,9.69,0.415,24.3
2026-01-08 08:05:16,9.65,11.45,820.02,5.35,5.05,7.41,0.34,93.0
2026-01-08 08:05:17,8.86,10.73,544.06,6.14,6.06,5.23,0.439,157.4
2026-01-08 08:05:18,10.94,13.04,1399.19,4.06,4.25,10.62,0.58,235.6
2026-01-08 08:05:19,9.53,11.52,724.28,5.47,5.79,6.16,0.409,304.8
2026-01-08 08:05:20,11.69,14.02,1816.46,3.31,3.36,12.56,0.522,28.9
2026-01-08 08:05:21,11.14,13.42,1557.09,3.86,3.66,11.16,0.624,109.4
2026-01-08 08:05:22,13.13,15.12,2467.56,1.87,1.67,16.09,0.449,200.1
2026-01-08 08:05:23,9.67,11.42,836.91,5.33,5.42,7.36,0.457,268.6
2026-01-08 08:05:24,7.67,9.15,247.62,7.33,7.77,2.99,0.39,323.6
2026-01-08 08:05:25,11.96,14.29,2048.35,3.04,2.81,13.97,0.528,49.3
2026-01-08 08:05:26,11.44,13.69,1659.65,3.56,3.76,11.7,0.509,131.4
2026-01-08 08:05:27,7.66,9.17,246.92,7.34,7.29,3.06,0.517,186.5
2026-01-08 08:05:28,9.87,11.96,858.68,5.13,5.18,7.33,0.488,258.2
2026-01-08 08:05:29,7.13,8.56,160.29,7.87,7.86,1.65,0.462,309.6
2026-01-08 08:05:30,11.12,13.36,1529.73,3.88,4.05,11.24,0.516,29.7
2026-01-08 08:05:31,9.11,10.96,591.86,5.89,5.69,5.58,0.681,95.5
2026-01-08 08:05:32,8.53,10.36,414.13,6.47,6.46,3.81,0.621,157.6
2026-01-08 08:05:33,8.2,9.9,344.53,6.8,6.35,3.21,0.539,217.0
2026-01-08 08:05:34,7.65,9.07,253.41,7.35,7.38,2.57,0.481,271.5
2026-01-08 08:05:35,10.75,12.84,1243.28,4.25,4.37,9.69,0.428,348.5
2026-01-08 08:05:36,10.42,12.52,1134.69,4.58,4.86,8.53,0.482,63.6
2026-01-08 08:05:37,9.3,11.22,666.35,5.7,5.36,5.97,0.633,130.9
2026-01-08 08:05:38,8.66,10.42,451.5,6.34,6.32,4.46,0.469,193.4
2026-01-08 08:05:39,9.02,10.88,622.63,5.98,5.83,5.58,0.566,258.7
2026-01-08 08:05:40,7.76,9.31,259.1,7.24,6.91,2.66,0.393,314.5
2026-01-08 08:05:41,9.26,11.25,692.34,5.74,5.52,5.8,0.544,22.0
2026-01-08 08:05:42,11.34,13.78,1626.04,3.66,3.63,11.34,0.354,104.7
2026-01-08 08:05:43,10.86,13.02,1293.3,4.14,3.94,9.71,0.619,182.8
2026-01-08 08:05:44,7.47,8.88,218.33,7.53,7.64,2.64,0.727,236.1
2026-01-08 08:05:45,10.63,12.72,1292.66,4.37,4.37,10.05,0.253,312.4
2026-01-08 08:05:46,10.64,12.71,1250.54,4.36,4.35,9.52,0.509,28.7
2026-01-08 08:05:47,9.46,11.2,727.98,5.54,5.51,6.37,0.519,95.8
2026-01-08 08:05:48,12.26,14.76,2301.62,2.74,2.57,15.98,0.388,184.4
2026-01-08 08:05:49,11.77,14.14,1948.11,3.23,3.01,13.34,0.654,269.3
2026-01-08 08:05:50,9.98,11.99,933.19,5.02,5.17,7.4,0.481,341.2
2026-01-08 08:05:51,9.63,11.41,797.62,5.37,5.4,7.21,0.559,49.7
2026-01-08 08:05:52,11.23,13.58,1636.7,3.77,3.78,12.17,0.421,131.2
2026-01-08 08:05:53,12.95,15.06,2550.93,2.05,2.68,16.47,0.554,221.5
2026-01-08 08:05:54,10.05,12.15,1023.86,4.95,5.23,8.31,0.292,294.5
2026-01-08 08:05:55,9.24,11.0,625.36,5.76,6.08,5.82,0.492,0.4
2026-01-08 08:05:56,6.59,7.73,108.11,8.41,8.11,1.43,0.544,46.8
2026-01-08 08:05:57,8.84,10.56,544.48,6.16,6.45,4.99,0.54,110.2
2026-01-08 08:05:58,13.22,15.0,2425.69,1.78,1.75,16.21,0.505,200.2
2026-01-08 08:05:59,8.94,10.64,549.94,6.06,5.8,5.05,0.615,264.1
2026-01-08 08:06:00,10.76,12.83,1381.59,4.24,4.16,10.82,0.553,341.0
2026-01-08 08:06:01,11.71,14.23,1847.82,3.29,3.05,12.8,0.418,66.4
2026-01-08 08:06:02,8.49,10.29,421.33,6.51,6.78,4.01,0.47,128.1
2026-01-08 08:06:03,10.35,12.56,1050.52,4.65,4.58,8.15,0.573,203.5
2026-01-08 08:06:04,12.34,14.79,2479.59,2.66,2.53,16.76,0.403,292.2
2026-01-08 08:06:05,12.61,14.99,2559.68,2.39,2.32,16.96,0.464,22.2
2026-01-08 08:06:06,10.09,11.95,1061.54,4.91,4.81,8.71,0.576,93.8
2026-01-08 08:06:07,12.03,14.39,2059.91,2.97,2.98,14.23,0.562,180.2
2026-01-08 08:06:08,9.66,11.47,786.18,5.34,5.05,6.68,0.464,249.0
2026-01-08 08:06:09,11.22,13.43,1585.77,3.78,3.89,11.86,0.413,329.6
2026-01-08 08:06:10,10.5,12.64,1105.6,4.5,4.39,8.48,0.474,45.4
2026-01-08 08:06:11,11.51,13.82,1810.26,3.49,3.32,13.31,0.62,128.3
2026-01-08 08:06:12,10.48,12.81,1176.0,4.52,4.45,8.92,0.492,205.1
2026-01-08 08:06:13,10.24,12.46,977.73,4.76,4.72,7.49,0.448,279.9
2026-01-08 08:06:14,10.08,12.06,965.75,4.92,5.49,7.53,0.649,352.2
2026-01-08 08:06:15,8.65,10.55,451.17,6.35,6.07,4.23,0.397,55.5
2026-01-08 08:06:16,8.34,10.07,380.75,6.66,6.56,3.63,0.46,115.9
2026-01-08 08:06:17,10.79,12.74,1416.82,4.21,4.01,11.28,0.375,192.4
2026-01-08 08:06:18,9.47,11.32,724.11,5.53,5.55,6.52,0.451,260.3
2026-01-08 08:06:19,9.58,11.6,775.82,5.42,5.65,6.58,0.437,329.9
2026-01-08 08:06:20,9.68,11.59,815.61,5.32,5.15,7.37,0.396,39.4
2026-01-08 08:06:21,12.59,14.93,2423.3,2.41,2.57,16.08,0.549,129.0
2026-01-08 08:06:22,10.57,12.68,1172.04,4.43,4.28,9.42,0.569,205.1
2026-01-08 08:06:23,10.15,12.17,1023.67,4.85,4.6,8.49,0.58,278.1
2026-01-08 08:06:24,10.38,12.39,1114.84,4.62,4.81,8.99,0.575,352.5
2026-01-08 08:06:25,13.41,15.2,2330.9,1.59,1.56,15.24,0.483,83.6
2026-01-08 08:06:26,7.05,8.31,143.02,7.95,8.11,2.05,0.466,133.5
2026-01-08 08:06:27,6.66,7.93,107.8,8.34,8.54,1.42,0.582,181.1
