timestamp,wind_speed,rotor_rpm,power,pitch_cmd,pitch_meas,torque,vibration,rotor_phase
2026-01-08 08:05:05,11.69,14.12,2040.38,3.31,3.13,13.3,0.599,84.7
2026-01-08 08:05:06,10.22,12.36,1019.28,4.78,5.07,8.84,0.504,158.9
2026-01-08 08:05:07,8.34,9.9,398.69,6.66,6.96,3.99,0.314,218.3
2026-01-08 08:05:08,11.86,14.16,2045.41,3.14,3.14,14.1,0.478,303.3
2026-01-08 08:05:09,9.79,11.84,958.68,5.21,5.23,8.31,0.716,14.3
2026-01-08 08:05:10,9.13,11.13,687.32,5.87,5.92,6.11,0.41,81.1
2026-01-08 08:05:11,10.55,12.59,1105.56,4.45,4.47,9.1,0.508,156.7
2026-01-08 08:05:12,11.87,14.16,1976.54,3.13,3.32,13.32,0.423,241.6
2026-01-08 08:05:13,8.8,10.67,518.0,6.2,6.52,5.1,0.648,305.6
2026-01-08 08:05:14,8.38,9.97,407.98,6.62,6.73,4.47,0.507,5.5
2026-01-08 08:05:15,9.27,11.29,687.8,5.73,5.86,5.95,0.383,73.2
2026-01-08 08:05:16,8.42,10.02,405.39,6.58,6.76,3.41,0.56,133.3
2026-01-08 08:05:17,7.61,9.09,245.6,7.39,7.15,2.89,0.545,187.8
2026-01-08 08:05:18,7.54,9.04,205.76,7.46,7.46,1.82,0.426,242.1
2026-01-08 08:05:19,11.11,13.41,1612.91,3.89,3.94,11.76,0.437,322.5
2026-01-08 08:05:20,6.5,7.86,79.97,8.5,8.35,1.09,0.576,9.6
2026-01-08 08:05:21,8.95,10.64,566.31,6.05,6.25,5.29,0.459,73.5
2026-01-08 08:05:22,8.51,10.42,477.46,6.49,6.43,4.47,0.466,136.0
2026-01-08 08:05:23,12.77,15.09,2262.0,2.23,2.47,15.45,0.463,226.5
2026-01-08 08:05:24,10.77,12.87,1555.28,4.23,4.06,12.62,0.496,303.8
2026-01-08 08:05:25,10.28,12.31,1063.79,4.72,4.86,8.44,0.442,17.6
2026-01-08 08:05:26,10.9,13.13,1343.16,4.1,4.38,10.25,0.464,96.4
2026-01-08 08:05:27,7.57,9.02,215.65,7.43,7.47,2.11,0.311,150.5
2026-01-08 08:05:28,8.4,9.97,416.3,6.6,6.61,3.97,0.449,210.4
2026-01-08 08:05:29,9.25,11.22,561.25,5.75,6.18,5.24,0.545,277.7
2026-01-08 08:05:30,11.49,13.72,1850.77,3.51,3.64,13.61,0.464,0.0
2026-01-08 08:05:31,10.94,13.1,1360.12,4.06,4.13,9.97,0.417,78.6
2026-01-08 08:05:32,10.22,12.29,960.29,4.78,4.79,8.02,0.585,152.4
2026-01-08 08:05:33,11.02,13.06,1411.6,3.98,4.22,11.28,0.582,230.7
2026-01-08 08:05:34,8.94,10.74,555.88,6.06,6.12,5.19,0.428,295.2
2026-01-08 08:05:35,10.03,11.99,1015.46,4.97,4.8,7.97,0.537,7.1
2026-01-08 08:05:36,10.63,12.87,1202.42,4.37,3.83,9.47,0.527,84.4
2026-01-08 08:05:37,8.62,10.29,493.6,6.38,6.29,4.57,0.604,146.1
2026-01-08 08:05:38,11.59,13.8,1939.62,3.41,3.38,14.33,0.39,228.9
2026-01-08 08:05:39,8.94,10.68,561.42,6.06,5.9,5.28,0.544,293.0
2026-01-08 08:05:40,8.59,10.33,498.2,6.41,6.8,4.92,0.523,355.0
2026-01-08 08:05:41,11.1,13.41,1453.57,3.9,3.71,11.04,0.483,75.4
2026-01-08 08:05:42,9.88,11.64,979.89,5.12,4.7,7.94,0.376,145.3
2026-01-08 08:05:43,9.06,10.86,611.05,5.94,5.66,5.24,0.483,210.4
2026-01-08 08:05:44,6.62,7.95,107.48,8.38,8.33,1.56,0.641,258.1
2026-01-08 08:05:45,11.52,13.91,1666.22,3.48,3.6,11.8,0.3,341.6
2026-01-08 08:05:46,10.05,12.14,988.47,4.95,5.19,8.57,0.385,54.4
2026-01-08 08:05:47,8.32,10.01,405.55,6.68,6.85,3.64,0.59,114.4
2026-01-08 08:05:48,11.27,13.59,1706.53,3.73,3.66,12.4,0.589,196.0
2026-01-08 08:05:49,9.13,10.97,635.41,5.87,5.56,5.37,0.569,261.8
2026-01-08 08:05:50,12.97,14.93,2453.08,2.03,2.14,16.16,0.441,351.4
2026-01-08 08:05:51,9.43,11.21,719.85,5.57,5.58,6.09,0.56,58.7
2026-01-08 08:05:52,9.6,11.36,813.98,5.4,5.29,7.15,0.599,126.9
2026-01-08 08:05:53,12.2,14.6,2319.19,2.8,2.84,16.04,0.508,214.5
2026-01-08 08:05:54,9.98,12.0,1031.99,5.02,4.86,9.14,0.465,286.5
2026-01-08 08:05:55,7.82,9.29,258.82,7.18,7.14,2.3,0.503,342.2
2026-01-08 08:05:56,10.52,12.6,1335.46,4.48,4.63,11.05,0.505,57.8
2026-01-08 08:05:57,11.77,14.09,1905.9,3.23,3.08,13.17,0.488,142.4
2026-01-08 08:05:58,9.15,10.87,612.69,5.85,5.96,6.02,0.628,207.6
2026-01-08 08:05:59,10.05,11.94,976.54,4.95,5.21,7.78,0.428,279.2
2026-01-08 08:06:00,8.26,10.04,399.98,6.74,6.73,4.57,0.599,339.5
2026-01-08 08:06:01,9.53,11.41,712.07,5.47,5.39,6.18,0.527,47.9
2026-01-08 08:06:02,9.33,11.19,671.09,5.67,5.68,6.29,0.372,115.0
2026-01-08 08:06:03,8.68,10.33,479.29,6.32,6.34,3.85,0.45,177.0
2026-01-08 08:06:04,10.94,13.17,1514.3,4.06,4.16,11.31,0.642,256.0
2026-01-08 08:06:05,12.05,14.43,2136.18,2.95,2.89,14.3,0.705,342.6
2026-01-08 08:06:06,9.51,11.44,782.21,5.49,5.33,6.86,0.31,51.2
2026-01-08 08:06:07,9.65,11.53,824.2,5.35,5.3,6.53,0.615,120.4
2026-01-08 08:06:08,10.89,12.93,1417.19,4.11,3.71,10.91,0.58,198.0
2026-01-08 08:06:09,10.02,12.04,936.61,4.98,4.91,7.79,0.514,270.2
2026-01-08 08:06:10,7.96,9.52,302.39,7.04,6.91,3.22,0.36,327.3
2026-01-08 08:06:11,10.4,12.57,1080.43,4.6,5.17,8.72,0.471,42.8
2026-01-08 08:06:12,11.32,13.42,1457.22,3.68,3.8,10.5,0.557,123.3
2026-01-08 08:06:13,9.36,11.17,681.21,5.64,5.5,6.24,0.645,190.3
2026-01-08 08:06:14,9.92,11.78,937.29,5.08,5.13,7.98,0.272,261.0
2026-01-08 08:06:15,8.66,10.34,477.37,6.34,6.07,4.64,0.546,323.0
2026-01-08 08:06:16,11.46,13.84,1602.62,3.54,3.49,11.66,0.689,46.1
2026-01-08 08:06:17,9.44,11.0,751.09,5.56,5.71,6.86,0.432,112.1
