timestamp,wind_speed,rotor_rpm,power,pitch_cmd,pitch_meas,torque,vibration,rotor_phase
2026-01-08 08:05:06,12.0,14.53,2167.31,3.0,3.11,15.23,0.476,87.2
2026-01-08 08:05:07,7.82,9.28,266.41,7.18,7.47,3.1,0.48,142.9
2026-01-08 08:05:08,10.01,12.08,928.73,4.99,4.97,7.98,0.515,215.4
2026-01-08 08:05:09,11.72,13.93,1783.86,3.28,3.35,12.69,0.429,298.9
2026-01-08 08:05:10,8.7,10.33,516.04,6.3,6.4,5.1,0.513,0.9
2026-01-08 08:05:11,10.23,12.2,961.94,4.77,5.03,7.49,0.422,74.1
2026-01-08 08:05:12,11.53,13.86,1624.08,3.47,3.71,11.9,0.465,157.3
2026-01-08 08:05:13,10.62,12.85,1320.45,4.38,4.25,9.83,0.492,234.4
2026-01-08 08:05:14,10.69,12.98,1318.8,4.31,4.04,9.86,0.505,312.3
2026-01-08 08:05:15,13.23,14.95,2524.93,1.77,1.5,16.26,0.525,42.0
2026-01-08 08:05:16,10.98,13.25,1438.82,4.02,4.11,10.85,0.791,121.5
2026-01-08 08:05:17,8.32,10.07,408.43,6.68,6.92,3.59,0.532,181.9
2026-01-08 08:05:18,9.32,11.27,704.57,5.68,5.9,5.7,0.486,249.5
2026-01-08 08:05:19,10.56,12.77,1142.95,4.44,4.49,8.77,0.684,326.1
2026-01-08 08:05:20,9.81,11.76,728.94,5.19,5.15,5.44,0.569,36.7
2026-01-08 08:05:21,11.88,14.26,2141.2,3.12,3.19,15.21,0.562,122.2
2026-01-08 08:05:22,10.78,12.97,1333.97,4.22,4.53,10.18,0.336,200.1
2026-01-08 08:05:23,9.49,11.28,631.73,5.51,5.65,5.32,0.587,267.8
2026-01-08 08:05:24,9.95,11.83,947.83,5.05,4.95,8.16,0.586,338.8
2026-01-08 08:05:25,10.91,13.02,1480.36,4.09,3.62,11.31,0.326,56.9
2026-01-08 08:05:26,12.22,14.72,2249.01,2.78,2.77,15.19,0.576,145.2
2026-01-08 08:05:27,11.75,14.09,1833.68,3.25,3.41,13.12,0.694,229.7
2026-01-08 08:05:28,8.24,9.99,360.09,6.76,6.82,3.67,0.671,289.6
2026-01-08 08:05:29,8.69,10.37,497.19,6.31,5.96,4.82,0.503,351.9
2026-01-08 08:05:30,9.49,11.28,723.82,5.51,5.4,6.35,0.552,59.5
2026-01-08 08:05:31,9.31,11.1,694.51,5.69,5.74,6.09,0.359,126.1
2026-01-08 08:05:32,11.66,13.99,1880.76,3.34,3.52,13.66,0.495,210.1
2026-01-08 08:05:33,11.26,13.37,1627.69,3.74,3.76,11.34,0.484,290.3
2026-01-08 08:05:34,9.02,10.73,564.66,5.98,5.79,4.72,0.498,354.7
2026-01-08 08:05:35,12.58,14.84,2625.0,2.42,2.19,17.39,0.515,83.7
2026-01-08 08:05:36,9.14,10.92,637.47,5.86,5.9,5.64,0.487,149.3
2026-01-08 08:05:37,9.15,10.95,598.83,5.85,5.45,5.01,0.394,214.9
2026-01-08 08:05:38,8.37,10.15,396.98,6.63,6.84,3.24,0.494,275.8
2026-01-08 08:05:39,10.37,12.57,1095.81,4.63,4.61,9.28,0.302,351.2
2026-01-08 08:05:40,10.93,13.21,1373.19,4.07,4.18,10.52,0.684,70.5
2026-01-08 08:05:41,10.32,12.47,1161.2,4.68,4.91,9.11,0.299,145.3
2026-01-08 08:05:42,8.12,9.98,321.98,6.88,6.92,3.31,0.507,205.2
2026-01-08 08:05:43,10.28,12.22,1093.35,4.72,4.91,8.79,0.479,278.5
2026-01-08 08:05:44,10.1,12.15,1039.79,4.9,4.75,8.26,0.328,351.4
2026-01-08 08:05:45,11.18,13.21,1450.96,3.82,3.75,10.08,0.579,70.7
2026-01-08 08:05:46,10.95,12.96,1481.02,4.05,4.45,11.33,0.649,148.4
2026-01-08 08:05:47,8.87,10.85,494.45,6.13,6.28,4.11,0.51,213.5
2026-01-08 08:05:48,10.52,12.65,1047.7,4.48,4.42,8.71,0.569,289.4
2026-01-08 08:05:49,12.24,14.68,2364.78,2.76,2.68,15.8,0.391,17.4
2026-01-08 08:05:50,7.74,9.16,258.02,7.26,7.02,3.21,0.624,72.4
2026-01-08 08:05:51,6.67,7.97,108.72,8.33,8.2,1.17,0.398,120.2
2026-01-08 08:05:52,10.12,12.21,1089.93,4.88,4.9,8.38,0.552,193.5
2026-01-08 08:05:53,8.04,9.62,330.27,6.96,6.95,3.15,0.56,251.2
2026-01-08 08:05:54,11.55,13.92,1839.45,3.45,3.44,13.29,0.569,334.7
2026-01-08 08:05:55,9.54,11.4,798.15,5.46,5.06,6.55,0.45,43.1
2026-01-08 08:05:56,8.92,10.69,519.91,6.08,6.23,5.2,0.602,107.2
2026-01-08 08:05:57,10.88,12.99,1382.35,4.12,3.99,11.11,0.54,185.2
2026-01-08 08:05:58,9.62,11.5,809.4,5.38,5.74,7.56,0.491,254.1
2026-01-08 08:05:59,9.75,11.82,863.98,5.25,4.8,7.26,0.453,325.0
2026-01-08 08:06:00,12.14,14.48,2182.11,2.86,2.87,15.28,0.55,51.9
2026-01-08 08:06:01,9.34,11.18,658.52,5.66,5.53,6.15,0.32,119.0
2026-01-08 08:06:02,10.25,12.26,998.74,4.75,4.57,8.08,0.441,192.6
2026-01-08 08:06:03,7.59,9.15,234.56,7.41,7.11,2.31,0.432,247.5
2026-01-08 08:06:04,10.32,12.17,1006.75,4.68,4.64,7.81,0.554,320.5
2026-01-08 08:06:05,11.65,13.94,1837.98,3.35,3.54,13.16,0.466,44.1
2026-01-08 08:06:06,12.25,14.69,2245.54,2.75,2.41,15.81,0.493,132.3
2026-01-08 08:06:07,11.91,14.34,2136.55,3.09,3.28,15.22,0.364,218.3
2026-01-08 08:06:08,9.61,11.54,747.65,5.39,5.61,6.44,0.67,287.6
2026-01-08 08:06:09,11.43,13.73,1629.6,3.57,3.61,11.88,0.485,10.0
2026-01-08 08:06:10,6.24,7.56,73.81,8.76,9.11,1.25,0.478,55.3
2026-01-08 08:06:11,12.3,14.93,2260.2,2.7,2.69,15.48,0.708,144.9
2026-01-08 08:06:12,10.93,13.21,1369.65,4.07,4.09,10.63,0.535,224.1
2026-01-08 08:06:13,14.05,14.91,2531.35,0.95,1.05,16.72,0.424,313.6
2026-01-08 08:06:14,12.14,14.54,2329.51,2.86,2.78,16.33,0.366,40.8
2026-01-08 08:06:15,11.2,13.69,1717.85,3.8,3.9,12.57,0.44,123.0
2026-01-08 08:06:16,10.29,12.18,1092.49,4.71,4.59,8.83,0.404,196.1
2026-01-08 08:06:17,11.14,13.3,1629.33,3.86,3.64,12.51,0.254,275.9
2026-01-08 08:06:18,9.86,11.86,880.64,5.14,5.17,7.8,0.581,347.0
2026-01-08 08:06:19,12.75,14.99,2500.69,2.25,2.21,16.63,0.434,77.0
2026-01-08 08:06:20,9.86,11.92,971.68,5.14,5.11,7.94,0.396,148.5
2026-01-08 08:06:21,12.01,14.39,2403.74,2.99,3.17,16.53,0.401,234.8
2026-01-08 08:06:22,8.73,10.53,492.97,6.27,6.35,4.75,0.382,298.0
2026-01-08 08:06:23,8.34,10.11,450.57,6.66,6.59,4.63,0.587,358.7
2026-01-08 08:06:24,10.77,12.9,1254.85,4.23,4.43,10.02,0.571,76.1
2026-01-08 08:06:25,12.28,14.74,2301.84,2.72,2.85,15.27,0.518,164.5
2026-01-08 08:06:26,9.97,11.88,940.68,5.03,4.89,7.83,0.529,235.8
2026-01-08 08:06:27,7.34,8.86,202.46,7.66,7.69,1.72,0.522,289.0
2026-01-08 08:06:28,10.39,12.39,1120.4,4.61,4.91,9.01,0.499,3.3
2026-01-08 08:06:29,12.03,14.51,2029.26,2.97,3.11,13.49,0.669,90.4
2026-01-08 08:06:30,12.25,14.64,2372.66,2.75,2.68,16.05,0.656,178.2
2026-01-08 08:06:31,11.43,13.75,1847.73,3.57,3.72,13.46,0.48,260.7
2026-01-08 08:06:32,6.18,7.54,64.99,8.82,8.78,1.14,0.265,306.0
2026-01-08 08:06:33,9.53,11.41,723.35,5.47,5.3,6.41,0.401,14.5
2026-01-08 08:06:34,10.31,12.18,1102.49,4.69,4.68,9.22,0.615,87.5
2026-01-08 08:06:35,13.67,15.13,2597.56,1.33,1.66,17.13,0.453,178.3
2026-01-08 08:06:36,11.48,13.75,1658.08,3.52,3.24,11.77,0.458,260.8
2026-01-08 08:06:37,11.01,13.32,1551.66,3.99,4.25,11.38,0.636,340.7
